"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
843,650895,"Castillo, Diego",843,100,0.203,0.096,0.25,0.299,0.26,0.269,0.201,40,197,86.4,9,2163,90.9,88.84,108,408,435,-2.1000000000000085,5.37,111,151,117,145,296,322,293
842,570257,"Rodríguez, Joely",842,100,0.226,0.086,0.307,0.312,0.288,0.296,0.228,42,186,84.6,4.2,1633,90.3,90.03,106,363,479,-0.29999999999999716,6.28,110,154,118,149,297,327,302
842,670280,"Bednar, David",842,100,0.218,0.119,0.317,0.337,0.271,0.28,0.224,42,193,90.1,14.9,2214,89.6,89.82,140,421,421,0.20000000000000284,6.46,108,152,117,149,306,323,301
840,456713,"Bush, Matt",909,92.4,0.195,0.17,0.234,0.365,0.272,0.255,0.187,39,200,89.6,15.1,2526,90.8,90.56,118,388,452,-0.20000000000000284,6.23,113,153,119,148,299,321,296
838,617228,"Sawamura, Hirokazu",838,100,0.238,0.101,0.273,0.339,0.292,0.319,0.252,45,189,88.1,8.5,1877,93.1,93.17,102,405,433,0.10000000000000853,6.3,109,152,116,148,290,327,296
837,598287,"Ramirez, Noé",837,100,0.245,0.207,0.288,0.451,0.346,0.316,0.218,45,184,86.5,14.1,2242,84.3,83.48,108,392,442,-0.7999999999999972,6.03,110,152,121,148,301,321,296
827,596057,"Norris, Daniel",1012,81.7,0.211,0.257,0.25,0.469,0.336,0.311,0.211,37,175,88.9,13.4,2143,86.9,85.97,121,362,465,-0.9000000000000057,5.81,111,153,119,151,297,320,292
826,608678,"Leone, Dominic",826,100,0.281,0.184,0.353,0.464,0.35,0.3,0.238,55,196,89.1,15.6,2391,90.7,91.3,164,458,368,0.5999999999999943,6.57,110,152,117,148,297,323,294
823,622554,"Domínguez, Seranthony",823,100,0.197,0.115,0.269,0.311,0.268,0.286,0.214,36,183,90.2,8.8,2337,95.5,95.32,131,402,421,-0.20000000000000284,6.25,111,151,119,145,298,326,291
818,681806,"Wantz, Andrew",831,98.4,0.209,0.164,0.242,0.373,0.296,0.305,0.218,37,177,87.3,21.4,2379,88.9,88.63,119,384,434,-0.30000000000001137,6.13,110,153,117,151,295,322,293
817,544727,"Familia, Jeurys",817,100,0.322,0.183,0.386,0.506,0.393,0.339,0.267,58,180,90.3,7.1,2159,93.9,93.07,94,349,468,-0.8000000000000114,5.79,109,152,120,145,296,328,293
817,543272,"Hand, Brad",817,100,0.223,0.096,0.273,0.319,0.297,0.324,0.232,37,166,86.3,13.6,2303,85.6,84.25,61,330,487,-1.3999999999999915,5.62,109,149,116,145,295,323,288
816,593974,"Peralta, Wandy",816,100,0.208,0.054,0.26,0.262,0.241,0.255,0.21,42,202,84.1,6.8,2195,91.3,90.44,142,419,397,-0.8999999999999915,5.91,109,153,118,149,294,324,286
814,656546,"Hoffman, Jeff",848,96,0.238,0.171,0.288,0.409,0.327,0.32,0.224,39,164,89.1,22.4,2280,89.7,89.61,93,365,449,-0.10000000000000853,6.46,114,151,124,144,294,320,291
813,607259,"Martinez, Nick",1720,47.3,0.209,0.119,0.245,0.328,0.268,0.253,0.2,42,201,83.6,11.8,2230,87.3,86.68,100,386,427,-0.5999999999999943,5.94,113,162,119,151,295,320,300
813,643410,"Leiter Jr., Mark",1086,74.9,0.192,0.109,0.252,0.301,0.258,0.273,0.211,37,193,85.4,8.8,1750,85.4,85.97,111,360,453,0.5999999999999943,6.64,108,152,118,153,298,321,295
804,607237,"Garrett, Amir",804,100,0.177,0.063,0.255,0.241,0.276,0.296,0.194,28,158,87.3,17,2011,88.8,88.72,92,342,462,-0.09999999999999432,6.28,104,153,115,147,301,325,302
803,517008,"Colomé, Alex",803,100,0.3,0.184,0.335,0.484,0.366,0.364,0.29,57,190,90.2,1.4,2149,91.4,91.35,74,373,430,-0.10000000000000853,6.17,111,150,117,146,303,326,302
801,663158,"Suarez, Robert",801,100,0.176,0.109,0.25,0.285,0.263,0.282,0.197,29,165,87.7,12.5,2163,94.8,95.45,97,387,414,0.7000000000000028,6.77,114,158,120,151,300,326,302
797,664123,"Effross, Scott",815,97.8,0.212,0.079,0.288,0.291,0.245,0.243,0.199,43,203,86.2,8.1,2294,85.1,84.1,91,376,421,-1,5.91,109,152,118,152,297,322,292
796,656458,"Gilbreath, Lucas",796,100,0.242,0.078,0.333,0.32,0.313,0.316,0.236,37,153,88.1,12.9,2363,90.9,90.98,100,342,454,0.09999999999999432,6.21,110,152,119,147,303,327,301
795,608349,"Knebel, Corey",795,100,0.202,0.135,0.244,0.337,0.293,0.303,0.217,33,163,88.3,14.9,2500,90.6,90.65,96,355,440,0.10000000000000853,6.5,110,149,119,144,297,326,293
793,656222,"Beeks, Jalen",999,79.4,0.206,0.16,0.263,0.366,0.282,0.293,0.219,36,175,85.8,7.8,2026,92.4,92.64,117,386,407,0.19999999999998863,6.55,104,153,112,148,300,322,298
786,468504,"Chacín, Jhoulys",786,100,0.282,0.21,0.316,0.492,0.367,0.335,0.255,55,195,89.3,11.7,2444,87.8,87.58,75,361,425,-0.20000000000000284,5.92,110,152,121,148,304,331,301
782,665665,"Sanmartin, Reiver",1031,75.8,0.238,0.137,0.288,0.375,0.304,0.259,0.189,40,168,83.7,1.7,2227,86.8,85.45,95,359,423,-1.2999999999999972,6.33,111,151,118,146,291,318,292
782,600917,"Leclerc, José",782,100,0.192,0.145,0.243,0.337,0.28,0.278,0.188,33,172,86.6,24.2,2521,89.9,88.47,140,377,405,-1.4000000000000057,5.43,114,153,118,148,298,320,296
780,622098,"Smith, Drew",780,100,0.222,0.181,0.264,0.404,0.3,0.302,0.222,38,171,90.1,19.5,2601,90.3,89.47,117,379,401,-0.7999999999999972,5.91,110,156,119,148,300,326,300
780,669912,"Snead, Kirby",780,100,0.308,0.17,0.352,0.478,0.369,0.325,0.261,56,182,87.5,11.1,2547,88.7,88.41,68,342,438,-0.29999999999999716,6.18,109,150,117,148,296,321,295
777,592866,"Williams, Trevor",1407,55.2,0.247,0.124,0.326,0.371,0.301,0.266,0.213,48,194,85.5,19.9,2160,88.4,89.12,99,384,393,0.6999999999999886,6.71,110,153,119,150,298,328,297
776,650633,"King, Michael",776,100,0.192,0.099,0.281,0.291,0.241,0.263,0.207,35,182,86.2,8.4,2493,91,90.72,127,353,423,-0.29999999999999716,6.29,110,153,118,148,297,325,288
774,656730,"Megill, Trevor",774,100,0.282,0.119,0.368,0.401,0.33,0.34,0.268,50,177,92.2,9.4,2584,92.2,92.6,98,388,386,0.3999999999999915,6.54,110,156,119,150,297,329,292
768,641582,"Foster, Matt",768,100,0.247,0.144,0.291,0.391,0.308,0.317,0.252,43,174,87.7,19.7,2213,89.3,89.18,81,386,382,-0.09999999999999432,6.14,108,150,112,146,298,323,296
764,621381,"Strahm, Matt",764,100,0.224,0.129,0.289,0.353,0.296,0.285,0.204,38,170,86.5,17.6,2363,90.5,90.35,85,364,400,-0.20000000000000284,6.27,107,154,117,149,291,325,293
763,664875,"Lawrence, Justin",763,100,0.265,0.12,0.35,0.386,0.327,0.293,0.223,44,166,87,5.2,2511,89.4,89.11,81,332,430,-0.30000000000001137,6.06,111,152,122,148,304,327,300
761,642528,"Loáisiga, Jonathan",761,100,0.234,0.06,0.278,0.293,0.271,0.29,0.245,43,184,83.6,3.3,2325,94.6,94.85,99,385,376,0.30000000000001137,6.52,110,155,118,149,297,327,289
761,641627,"Gott, Trevor",761,100,0.205,0.187,0.227,0.392,0.29,0.268,0.203,35,171,86.5,12.7,2162,92.6,92.13,91,354,407,-0.5,6.1,110,153,121,147,296,318,296
760,595881,"Beede, Tyler",1072,70.9,0.272,0.13,0.297,0.402,0.33,0.33,0.272,50,184,88.5,8.1,1954,90.3,90.76,68,343,417,0.5,6.53,107,149,114,148,301,321,298
758,641793,"Littell, Zack",758,100,0.276,0.207,0.31,0.483,0.348,0.297,0.223,48,174,87.6,13.9,2011,90.9,91.19,110,397,361,0.29999999999999716,6.42,110,152,117,148,299,323,292
757,676760,"Marinaccio, Ron",757,100,0.149,0.088,0.217,0.236,0.252,0.257,0.156,22,148,84.5,16.6,2200,88,88.29,112,337,420,0.29999999999999716,6.66,111,152,119,150,293,325,286
754,669276,"Lee, Dylan",754,100,0.212,0.111,0.276,0.323,0.249,0.251,0.207,40,189,87.8,17.9,2124,87.7,88.1,152,428,326,0.3999999999999915,6.46,112,154,124,147,307,322,299
754,643493,"Pruitt, Austin",809,93.2,0.246,0.231,0.247,0.477,0.323,0.322,0.252,48,195,88.1,13,2486,87.4,86.59,92,380,374,-0.8000000000000114,5.66,114,153,118,150,300,321,294
749,667463,"King, John",749,100,0.298,0.112,0.327,0.41,0.326,0.317,0.279,61,205,90.1,-0.5,2080,87,86.34,73,371,378,-0.7000000000000028,5.96,111,151,116,146,296,319,294
745,656234,"Bird, Jake",745,100,0.249,0.171,0.284,0.42,0.331,0.336,0.254,45,181,90.4,4.5,2179,91.9,91.57,64,307,438,-0.30000000000001137,5.77,111,151,120,148,307,332,303
745,657612,"Hill, Tim",745,100,0.251,0.061,0.284,0.313,0.282,0.274,0.236,45,179,87.9,2.1,2099,89.4,89.94,54,348,397,0.5,6.92,114,153,117,150,291,315,297
744,542947,"Bleier, Richard",768,96.9,0.302,0.161,0.343,0.463,0.339,0.297,0.269,62,205,88.8,3.7,1994,86.8,87.26,75,412,332,0.5,6.66,108,149,114,149,296,316,293
741,608648,"Duffey, Tyler",741,100,0.268,0.202,0.303,0.47,0.345,0.358,0.295,45,168,90.2,9.6,2353,87.2,87.25,87,348,393,0,6.35,110,157,117,148,299,330,292
741,605194,"Cotton, Jharel",741,100,0.218,0.186,0.239,0.404,0.313,0.304,0.219,34,156,88.1,24.1,2350,85.3,84.09,95,374,367,-1.2000000000000028,5.44,110,154,119,148,299,328,291
740,680704,"Sandlin, Nick",740,100,0.176,0.072,0.227,0.248,0.253,0.286,0.212,27,153,86.1,7.7,2343,86.6,86.87,94,342,398,0.30000000000001137,6.56,109,152,117,147,294,314,290
738,607179,"Weems, Jordan",738,100,0.23,0.211,0.267,0.441,0.31,0.287,0.225,35,152,90,19.7,2054,93.4,93.71,99,403,335,0.29999999999999716,6.55,116,156,124,149,298,316,298
737,594580,"Moll, Sam",737,100,0.205,0.13,0.252,0.335,0.279,0.268,0.204,33,161,87.6,9.5,2888,86.9,84.31,77,313,424,-2.6000000000000085,4.68,108,149,117,148,296,318,295
736,650893,"Cabrera, Génesis",736,100,0.231,0.189,0.238,0.42,0.322,0.341,0.26,39,169,86.3,12.3,2195,90,89.61,82,352,384,-0.4000000000000057,6.11,112,153,116,148,297,320,297
734,657376,"Schmidt, Clarke",930,78.9,0.202,0.141,0.239,0.344,0.28,0.298,0.219,33,163,87.6,13,2677,89.3,88.83,91,336,398,-0.5,5.97,110,153,118,150,295,325,287
733,656685,"Martin, Brett",750,97.7,0.259,0.138,0.308,0.397,0.307,0.303,0.255,49,189,89.1,6.6,2215,88.4,88.58,92,374,359,0.19999999999998863,6.48,110,152,117,147,298,321,294
731,622251,"Staumont, Josh",731,100,0.261,0.162,0.343,0.423,0.355,0.342,0.247,37,142,89.6,18.2,2399,91.4,91.76,88,317,414,0.3999999999999915,6.61,109,153,116,146,304,324,302
731,641835,"Mayza, Tim",731,100,0.237,0.164,0.273,0.401,0.295,0.316,0.262,42,177,87.6,-0.8,2061,92.8,92.56,78,333,398,-0.20000000000000284,6.29,109,151,117,148,297,318,293
718,544365,"Bañuelos, Manny",718,100,0.215,0.101,0.283,0.315,0.289,0.299,0.23,32,149,84.6,6.5,2158,87.7,87.81,90,328,390,0.09999999999999432,6.38,108,149,115,147,296,319,291
717,621368,"Hearn, Taylor",1787,40.1,0.208,0.11,0.273,0.318,0.266,0.283,0.238,32,154,85.2,14.6,2233,92.3,92.29,85,353,364,0,6.39,115,153,119,147,299,319,294
713,554431,"Matzek, Tyler",713,100,0.173,0.107,0.202,0.28,0.27,0.318,0.215,26,150,88.1,19.8,2528,91.5,91.53,90,345,368,0,6.29,110,153,120,149,305,322,295
711,519151,"Pressly, Ryan",711,100,0.181,0.096,0.265,0.277,0.229,0.253,0.202,30,166,87.9,7.7,2778,88.9,88.54,134,346,365,-0.4000000000000057,6.14,115,156,115,149,296,327,296
710,641401,"Brogdon, Connor",710,100,0.253,0.161,0.319,0.414,0.31,0.278,0.224,44,174,85.7,16.3,2213,88.5,89.6,122,370,340,1.0999999999999943,7.04,109,151,119,145,295,326,291
707,656061,"Abreu, Albert",707,100,0.243,0.139,0.291,0.382,0.328,0.325,0.234,35,144,87.1,2.3,2186,94.5,94.88,80,296,411,0.4000000000000057,6.56,109,153,120,148,295,325,292
704,675916,"Karinchak, James",704,100,0.161,0.08,0.27,0.241,0.243,0.267,0.181,22,137,91,26.6,2369,90.2,89.59,95,274,430,-0.6000000000000085,5.96,112,155,116,150,293,313,293
696,669424,"Lambert, Jimmy",818,85.1,0.223,0.108,0.278,0.331,0.294,0.27,0.196,33,148,86.6,18.2,2298,88.4,86.96,87,340,355,-1.4000000000000057,5.77,109,151,112,148,296,323,296
694,664139,"Gibaut, Ian",694,100,0.277,0.163,0.4,0.44,0.354,0.282,0.212,39,141,86.6,14.9,2299,91.4,90.3,81,310,384,-1.1000000000000085,6.87,110,149,119,145,292,319,291
693,598264,"Barnes, Matt",693,100,0.24,0.093,0.296,0.333,0.305,0.32,0.229,36,150,90.7,10.4,2142,89.3,89.9,85,299,394,0.6000000000000085,6.77,113,155,119,149,291,328,296
691,650671,"Quijada, José",691,100,0.172,0.179,0.225,0.352,0.275,0.265,0.168,25,145,88.1,22.1,2159,93.2,93.54,114,353,338,0.29999999999999716,6.59,112,152,115,151,295,322,292
687,621016,"Cuas, Jose",687,100,0.264,0.108,0.327,0.372,0.34,0.322,0.241,39,148,85.4,4.7,2528,88.9,88.84,76,300,387,-0.10000000000000853,6.4,108,155,116,147,301,322,297
686,642232,"Yarbrough, Ryan",1355,50.6,0.296,0.198,0.31,0.494,0.368,0.325,0.256,48,162,83.2,13.1,2025,79.1,79.12,78,354,332,0,6.4,102,155,114,149,302,322,296
679,547973,"Chapman, Aroldis",679,100,0.188,0.133,0.241,0.32,0.301,0.326,0.213,24,128,87.5,16.6,2118,93.3,94.69,95,281,398,1.4000000000000057,7.18,111,153,120,149,295,326,288
679,657044,"Thompson, Ryan",679,100,0.234,0.126,0.282,0.359,0.282,0.273,0.23,39,167,87,6.4,2050,85.9,85.87,76,318,361,0,6.63,107,152,112,147,302,324,295
678,644364,"Arano, Víctor",678,100,0.278,0.13,0.347,0.408,0.329,0.296,0.234,47,169,85.5,5.8,2319,89.7,89.54,99,342,336,-0.20000000000000284,6.21,111,153,123,143,297,315,293
672,663558,"Moran, Jovani",672,100,0.172,0.055,0.272,0.228,0.229,0.236,0.168,25,145,85,7.5,2048,88.3,88.84,122,314,358,0.5,6.55,113,156,120,150,295,325,290
669,523260,"Kelly, Joe",703,95.2,0.246,0.101,0.372,0.348,0.319,0.275,0.191,34,138,85.4,-1.2,2528,91.7,91.23,94,278,391,-0.5,5.88,109,151,111,147,299,324,296
664,641501,"Danish, Tyler",664,100,0.255,0.185,0.28,0.439,0.334,0.378,0.292,40,157,88.9,10.1,2002,85.9,84.31,55,292,372,-1.6000000000000085,5.33,109,156,119,151,290,326,296
664,663423,"Thornton, Trent",664,100,0.237,0.16,0.26,0.396,0.309,0.348,0.267,40,169,90.1,19.2,2703,87.1,86.65,62,301,363,-0.3999999999999915,6.08,109,160,125,149,296,319,296
661,640451,"Harvey, Hunter",661,100,0.234,0.099,0.323,0.333,0.272,0.26,0.205,33,141,90.4,14.5,1874,95.9,95.46,90,327,334,-0.4000000000000057,6.11,111,155,123,148,298,314,300
655,605521,"Warren, Art",655,100,0.264,0.179,0.326,0.443,0.356,0.337,0.229,37,140,90.3,17.3,2403,88.8,88.96,86,292,363,0.20000000000000284,6.37,113,151,122,146,291,319,290
653,660813,"Graterol, Brusdar",675,96.7,0.206,0.109,0.248,0.314,0.25,0.245,0.205,36,175,85.6,-0.3,2223,96.8,96.21,80,373,280,-0.5999999999999943,5.85,114,152,120,150,298,316,292
652,572070,"Richards, Garrett",708,92.1,0.256,0.128,0.311,0.385,0.308,0.315,0.253,40,156,89.4,8.6,2212,90.4,89.87,86,333,319,-0.5,5.97,113,155,119,149,298,321,295
651,594577,"Mayers, Mike",890,73.1,0.264,0.292,0.257,0.556,0.374,0.347,0.253,38,144,89.8,17.8,2185,89,88.7,76,303,348,-0.29999999999999716,6.12,113,153,118,154,295,321,292
650,503449,"Peralta, Wily",694,93.7,0.244,0.089,0.292,0.333,0.308,0.313,0.237,33,135,88.2,11,1860,89.1,88.23,56,277,373,-0.8999999999999915,5.75,107,156,117,149,305,328,292
647,667297,"Nance, Tommy",751,86.2,0.272,0.152,0.381,0.424,0.343,0.302,0.24,41,151,87.1,6.5,2605,89.2,88.75,83,281,366,-0.5,6.22,107,149,116,148,296,316,292
647,596133,"Weaver, Luke",721,89.7,0.313,0.09,0.404,0.403,0.343,0.35,0.288,42,134,90.9,11.1,2185,91.5,88.05,74,345,302,-3.4000000000000057,5.74,111,153,122,149,298,323,297
641,606625,"Moronta, Reyes",641,100,0.214,0.157,0.255,0.371,0.301,0.282,0.192,30,140,85.6,21.7,2363,89.8,89.95,77,288,353,0.10000000000000853,6.37,111,154,122,149,299,318,293
641,656557,"Houck, Tanner",918,69.8,0.214,0.075,0.274,0.289,0.262,0.288,0.229,34,159,88,2.6,2254,90.4,90.14,102,313,328,-0.30000000000001137,6.22,112,155,115,150,294,325,295
640,605538,"Wisler, Matt",749,85.4,0.195,0.18,0.21,0.376,0.275,0.278,0.195,26,133,86.7,27.2,2437,80.6,79.54,75,302,338,-1.0999999999999943,5.79,110,174,123,149,299,324,299
632,489334,"Stammen, Craig",701,90.2,0.267,0.192,0.284,0.459,0.328,0.305,0.256,39,146,88.3,5.8,2251,88.3,89,72,281,351,0.7000000000000028,6.79,113,161,123,150,293,315,299
631,623211,"Brazoban, Huascar",631,100,0.222,0.128,0.311,0.35,0.317,0.296,0.201,26,117,82.5,7.3,2192,91.1,90.07,115,286,345,-1,5.79,105,152,118,148,299,314,289
629,459429,"McGee, Jake",629,100,0.275,0.208,0.294,0.483,0.346,0.347,0.257,41,149,89.8,22,2038,92.8,92.23,64,332,297,-0.5999999999999943,6.04,109,152,117,147,298,318,294
628,621389,"Blach, Ty",674,93.2,0.278,0.185,0.311,0.463,0.333,0.304,0.26,45,162,86.4,13.2,2188,87.1,85.58,64,311,317,-1.5,5.23,111,151,122,147,302,328,301
621,663765,"Woodford, Jake",697,89.1,0.255,0.065,0.288,0.32,0.272,0.314,0.278,39,153,88.4,9.2,2222,87.8,88.07,58,312,309,0.29999999999999716,6.45,112,152,117,147,298,319,295
620,670990,"Ramirez, Yohan",620,100,0.23,0.137,0.272,0.367,0.324,0.334,0.245,32,139,85.8,7.8,2280,91.3,92.09,63,265,355,0.7999999999999972,6.95,107,149,115,146,296,320,294
619,642121,"Sulser, Cole",619,100,0.295,0.197,0.375,0.492,0.374,0.342,0.261,39,132,89,12.2,1959,87.5,87.96,95,307,312,0.5,6.73,107,153,120,150,300,318,293
612,596295,"Gomber, Austin",2059,29.7,0.254,0.204,0.266,0.458,0.325,0.316,0.25,36,142,88.1,12.4,2188,84.7,85.23,69,293,319,0.5,6.46,110,152,121,147,306,328,301
608,592826,"Velasquez, Vince",1286,47.3,0.212,0.159,0.258,0.371,0.279,0.295,0.214,28,132,92.2,19.7,2333,88.7,89.11,71,288,320,0.3999999999999915,6.54,110,150,116,148,298,326,296
605,657265,"Strzelecki, Peter",605,100,0.22,0.11,0.295,0.331,0.277,0.287,0.219,28,127,87.1,14.8,2510,88.6,88.74,87,280,325,0.10000000000000853,6.48,110,152,121,146,295,318,296
603,664294,"Moreta, Dauri",613,98.4,0.217,0.246,0.226,0.464,0.327,0.311,0.22,30,138,90.4,23.2,2109,91.8,91.74,73,266,337,-0.09999999999999432,6.24,113,152,123,147,292,319,289
596,456034,"Price, David",596,100,0.242,0.178,0.281,0.42,0.301,0.304,0.251,38,157,89.1,6.3,1886,90,89.5,54,290,306,-0.5,5.99,113,154,119,149,298,316,293
592,661527,"Martinez, Seth",592,100,0.187,0.079,0.235,0.266,0.242,0.26,0.198,26,139,85.9,15.2,2217,87.1,87.88,72,282,310,0.8000000000000114,6.85,113,153,116,148,291,320,291
583,676092,"Snider, Collin",583,100,0.301,0.143,0.343,0.444,0.363,0.371,0.301,40,133,89,6.3,2547,91.1,90.76,53,253,330,-0.29999999999999716,6.05,106,153,118,146,300,323,299
583,659275,"Lamet, Dinelson",583,100,0.242,0.177,0.338,0.419,0.342,0.328,0.226,30,124,89,14.7,2407,90.5,89.93,102,257,326,-0.5999999999999943,5.93,112,154,120,148,301,323,298
578,669459,"Nelson, Kyle",593,97.5,0.197,0.106,0.248,0.303,0.266,0.306,0.235,26,132,87,13.3,2419,87,86.42,74,281,297,-0.5999999999999943,5.92,109,152,120,147,299,320,297
569,657571,"Ferguson, Caleb",580,98.1,0.192,0.092,0.259,0.283,0.271,0.279,0.2,23,120,84.2,14.1,2571,89.3,88.95,73,272,297,-0.3999999999999915,6.11,109,153,117,147,298,314,291
568,570666,"Cessa, Luis",1235,46,0.254,0.174,0.276,0.428,0.329,0.331,0.254,35,138,86.8,2.9,2209,88.1,85.28,63,263,305,-2.799999999999997,5.71,112,152,121,147,294,321,292
567,661383,"Ortega, Oliver",567,100,0.25,0.148,0.3,0.398,0.332,0.344,0.263,32,128,89.5,9,2306,90.5,89.65,68,287,280,-0.9000000000000057,5.83,111,151,115,151,295,322,292
557,663855,"Hicks, Jordan",1051,53,0.208,0.088,0.276,0.296,0.268,0.244,0.183,26,125,85.7,0.4,2159,94.9,95.41,66,250,307,0.5,6.59,112,152,115,148,299,318,299
554,669618,"Barlow, Joe",554,100,0.213,0.165,0.229,0.378,0.3,0.351,0.248,27,127,90.9,15.5,2314,89,88.53,74,272,282,-0.5,6,114,153,118,149,299,321,296
546,545343,"Head, Louis",546,100,0.274,0.214,0.322,0.487,0.376,0.332,0.244,32,117,90.4,18.9,2393,87.2,86.62,60,256,290,-0.6000000000000085,6.16,106,153,122,149,299,316,293
544,669674,"Long, Sam",739,73.6,0.221,0.257,0.229,0.478,0.336,0.347,0.268,25,113,88.3,14.9,2222,86.6,86.16,64,249,295,-0.3999999999999915,6.07,109,151,115,146,297,320,293
544,666374,"Brash, Matt",935,58.2,0.202,0.037,0.333,0.239,0.256,0.261,0.198,22,109,85.1,7.9,2738,90.4,90.48,80,240,304,0.09999999999999432,6.45,110,151,117,146,291,322,295
544,624522,"Thompson, Keegan",1878,29,0.156,0.066,0.218,0.221,0.228,0.237,0.162,19,122,84.6,5.3,2460,89.7,89.59,78,257,287,-0.10000000000000853,6.22,108,152,117,154,298,317,291
540,670970,"Morejon, Adrian",540,100,0.238,0.123,0.273,0.362,0.285,0.308,0.241,31,130,89.5,19.3,2455,92.9,93.15,70,292,248,0.19999999999998863,6.45,114,156,120,150,300,322,298
539,666204,"Jiménez, Dany",539,100,0.183,0.071,0.231,0.254,0.237,0.262,0.197,23,126,89.4,16.2,2304,86.5,85.77,79,226,313,-0.7000000000000028,5.78,110,151,117,147,298,317,294
538,607455,"Banda, Anthony",551,97.6,0.353,0.181,0.446,0.534,0.409,0.336,0.27,41,116,84.5,15.4,1954,90.1,89.82,55,258,280,-0.29999999999999716,6.22,108,153,117,149,301,323,298
536,647315,"Pop, Zach",536,100,0.272,0.079,0.315,0.351,0.287,0.286,0.256,41,151,87.9,0.8,2146,93.8,93.73,51,275,261,-0.09999999999999432,6.34,108,151,116,148,299,319,291
529,672391,"Ort, Kaleb",529,100,0.302,0.155,0.36,0.457,0.366,0.353,0.265,35,116,90.4,19.5,2225,92.4,91.9,73,255,273,-0.5,6.11,107,156,120,150,290,328,292
522,612434,"Castro, Miguel",522,100,0.243,0.144,0.321,0.387,0.333,0.339,0.252,27,111,88.3,11,2379,91.5,91.42,71,220,302,-0.09999999999999432,6.57,110,153,119,149,298,327,288
521,663432,"Rainey, Tanner",521,100,0.228,0.158,0.284,0.386,0.304,0.309,0.222,26,114,89.4,22.6,2408,94.4,94.25,92,272,249,-0.10000000000000853,6.41,114,155,120,145,304,321,301
521,676477,"Whitlock, Garrett",1166,44.7,0.179,0.157,0.217,0.336,0.237,0.24,0.2,25,140,87.1,15.2,2127,91.5,93.03,90,273,248,1.5,7.23,115,159,118,152,291,330,295
516,608723,"Voth, Austin",1762,29.3,0.351,0.175,0.407,0.526,0.404,0.36,0.293,40,114,87.5,13.3,2563,88.1,87.52,55,242,274,-0.5999999999999943,6.17,110,156,123,145,299,319,296
514,621248,"Garza Jr., Ralph",514,100,0.284,0.142,0.301,0.425,0.347,0.361,0.293,38,134,86.7,10.5,2150,85,84.54,50,246,268,-0.5,6.14,108,160,117,150,301,322,294
511,642546,"Hernández, Jonathan",511,100,0.232,0.098,0.289,0.33,0.296,0.313,0.241,26,112,89.6,0.5,2328,92.5,92.42,69,228,283,-0.09999999999999432,6.29,111,151,117,147,298,319,294
503,670090,"Mills, Wyatt",503,100,0.243,0.112,0.305,0.355,0.309,0.324,0.252,26,107,84.5,13.1,2102,87.5,88.07,67,239,264,0.5999999999999943,6.75,111,155,120,146,299,324,294
500,596071,"Peters, Dillon",634,78.9,0.252,0.18,0.261,0.432,0.332,0.307,0.228,28,111,87.1,13.4,2193,87.7,87.58,49,233,267,-0.10000000000000853,6.18,108,152,118,149,304,321,301
496,656794,"Newcomb, Sean",552,89.9,0.275,0.245,0.309,0.52,0.394,0.38,0.271,28,102,90,19.6,2486,90.9,82.08,43,198,298,-8.800000000000011,5.74,110,151,119,151,300,322,290
490,672578,"Hernández, Carlos",1035,47.3,0.269,0.154,0.298,0.423,0.326,0.322,0.255,28,104,88.5,16.4,2234,92.6,86.53,55,239,251,-6.099999999999994,6.54,109,155,118,148,298,322,296
488,605525,"Wendelken, J.B.",488,100,0.234,0.14,0.256,0.374,0.314,0.379,0.299,25,107,87.9,13.4,2335,91.2,90.82,50,225,263,-0.4000000000000057,6.19,108,150,120,146,303,322,297
487,519008,"McFarland, T.J.",487,100,0.323,0.169,0.336,0.492,0.38,0.374,0.312,42,130,92,3.5,1919,85.9,84.74,37,226,261,-1.2000000000000028,5.56,109,151,116,146,297,324,299
483,668868,"Thompson, Zack",575,84,0.13,0.06,0.162,0.19,0.197,0.268,0.204,13,100,86.8,4.2,2243,87.6,88.19,45,225,258,0.6000000000000085,6.69,115,155,121,150,298,319,297
481,621295,"Wittgren, Nick",481,100,0.299,0.12,0.337,0.419,0.346,0.317,0.263,35,117,88,13.1,2043,87.9,88.81,39,227,254,0.8999999999999915,6.86,112,154,116,149,297,323,298
479,656464,"Ginkel, Kevin",479,100,0.243,0.09,0.321,0.333,0.29,0.266,0.209,27,111,89,8.6,2282,92.2,92.79,59,219,260,0.5999999999999943,6.75,109,152,121,148,298,321,295
474,592741,"Shreve, Chasen",474,100,0.262,0.194,0.304,0.456,0.336,0.34,0.263,27,103,89.5,14.9,1828,86,86.03,63,217,257,0,6.43,111,157,122,148,295,326,302
474,663546,"Hjelle, Sean",474,100,0.311,0.113,0.4,0.425,0.349,0.318,0.267,33,106,89.5,3.3,1925,90.3,90.74,42,206,268,0.4000000000000057,6.6,107,152,117,148,301,326,295
